order_value,customer_orders,customer_returns,discount_percent,delivery_distance_km,product_category,payment_method,days_since_last_order,returned
1330.33,36,8,12,4.1,Books,UPI,90,0
6563.61,33,8,20,3.8,Home,UPI,25,0
862.69,30,7,30,14.4,Electronics,Credit Card,52,0
2062.42,37,3,57,12.6,Electronics,Debit Card,18,0
549.56,23,7,55,11.0,Electronics,Credit Card,24,0
938.89,10,3,20,17.1,Footwear,Debit Card,15,1
1557.16,5,1,32,16.5,Footwear,Credit Card,8,0
2184.49,36,6,27,1.3,Footwear,UPI,43,0
4309.22,34,13,55,7.1,Footwear,Credit Card,89,1
1108.17,31,6,5,11.9,Electronics,COD,24,0
2427.1,10,3,7,20.2,Home,UPI,85,0
708.13,19,4,12,13.2,Clothing,Credit Card,65,0
3666.15,32,12,33,14.5,Books,UPI,26,1
4524.52,1,0,57,3.0,Clothing,UPI,74,1
3737.86,5,2,39,1.9,Clothing,Credit Card,26,0
3734.04,45,9,21,10.7,Books,Credit Card,66,0
1696.01,4,1,0,5.5,Footwear,Credit Card,40,0
2194.48,16,4,12,12.1,Home,UPI,14,1
1689.38,24,1,0,4.6,Clothing,Credit Card,33,0
1751.35,16,5,9,5.4,Books,UPI,57,0
1074.31,2,0,59,14.3,Books,UPI,39,0
2202.1,49,6,4,8.3,Clothing,UPI,1,1
2422.27,28,2,54,4.4,Clothing,COD,37,1
3603.67,32,1,19,7.4,Footwear,UPI,18,1
2379.11,27,12,12,12.9,Books,UPI,30,0
3350.13,20,5,57,7.8,Footwear,UPI,27,1
1073.85,24,3,36,11.8,Books,Credit Card,60,0
4897.14,12,2,9,6.6,Clothing,Debit Card,49,1
1527.1,35,10,2,19.0,Books,Debit Card,30,0
430.9,33,7,33,7.3,Electronics,Debit Card,45,0
1376.58,33,5,33,5.2,Clothing,UPI,21,1
2707.22,43,3,29,22.4,Clothing,COD,54,0
1915.13,37,7,36,8.4,Footwear,Credit Card,16,0
464.33,12,6,3,11.7,Clothing,UPI,81,1
2101.93,3,1,33,5.1,Books,Debit Card,18,1
1975.77,1,0,31,11.4,Books,Credit Card,34,0
915.98,33,4,20,12.8,Home,UPI,21,0
2684.26,40,10,57,4.1,Electronics,COD,76,1
1646.36,10,1,40,15.1,Electronics,Credit Card,31,0
461.39,43,5,23,7.6,Clothing,Credit Card,10,0
2941.14,44,17,8,15.1,Home,UPI,4,1
2043.4,29,2,40,4.5,Electronics,UPI,15,1
5216.03,13,6,23,5.4,Footwear,COD,53,1
986.87,12,3,24,9.4,Footwear,Debit Card,59,1
1535.9,31,10,35,3.8,Home,Credit Card,55,1
3813.09,46,11,7,9.6,Clothing,Credit Card,62,0
952.48,2,0,49,10.8,Footwear,Debit Card,42,0
3720.17,35,7,40,9.4,Electronics,Credit Card,28,0
3788.71,23,2,28,8.9,Clothing,UPI,7,0
2252.16,17,3,24,3.2,Books,Debit Card,11,0
1610.68,26,5,58,2.2,Clothing,Credit Card,29,1
1149.29,8,1,34,8.0,Books,COD,34,1
1091.43,29,14,37,1.5,Electronics,Debit Card,25,1
2247.52,26,9,27,1.2,Clothing,UPI,56,1
300.0,10,1,54,5.3,Clothing,UPI,40,0
1224.22,26,4,18,3.8,Books,Credit Card,87,0
1111.57,34,5,31,11.0,Books,Debit Card,63,0
905.39,41,7,36,8.0,Clothing,UPI,50,1
2059.04,7,1,48,10.7,Clothing,Credit Card,11,0
646.22,4,1,58,15.0,Home,Debit Card,60,1
4196.52,45,7,50,19.2,Books,UPI,64,1
3427.23,11,3,27,13.8,Footwear,Debit Card,4,1
4682.95,29,13,55,9.2,Books,UPI,31,1
1250.05,36,17,34,3.5,Electronics,UPI,74,1
2091.13,25,5,7,18.1,Footwear,UPI,54,0
3217.05,21,8,40,2.9,Home,Credit Card,80,1
1649.84,36,20,53,15.2,Electronics,COD,56,1
1216.07,10,1,22,20.6,Home,Debit Card,44,1
1966.04,37,2,53,11.2,Books,UPI,81,0
1566.32,9,1,39,3.6,Books,UPI,5,1
854.51,24,1,45,5.7,Clothing,Credit Card,67,0
341.63,35,15,22,9.8,Clothing,UPI,80,1
947.2,49,15,31,4.4,Clothing,Debit Card,68,0
346.63,35,13,9,9.1,Electronics,UPI,9,1
983.39,48,13,16,11.1,Books,UPI,4,0
4882.16,36,2,34,11.9,Electronics,UPI,85,1
495.73,18,3,34,5.6,Home,Debit Card,74,0
2475.58,49,21,2,8.3,Clothing,UPI,81,0
4255.14,39,10,35,9.5,Footwear,UPI,16,0
601.32,32,7,28,1.8,Electronics,Credit Card,70,1
6348.86,24,2,48,5.4,Clothing,Credit Card,15,1
1713.8,23,1,45,8.8,Clothing,COD,52,1
4678.38,32,7,26,11.0,Footwear,UPI,31,0
2185.48,37,13,30,21.9,Home,UPI,80,1
1309.69,12,5,33,10.3,Electronics,Credit Card,44,1
300.0,49,10,11,2.8,Electronics,UPI,36,0
828.52,13,6,36,4.1,Home,Credit Card,2,1
2909.76,23,2,58,15.8,Home,UPI,28,0
5303.37,25,9,53,27.3,Clothing,COD,40,1
676.37,35,2,24,3.4,Clothing,UPI,63,1
1734.08,41,3,1,5.3,Electronics,Debit Card,63,1
1323.2,30,7,29,28.1,Electronics,COD,17,0
2422.3,17,2,43,23.7,Electronics,COD,38,0
1923.42,49,6,8,12.6,Footwear,Credit Card,36,0
1393.85,20,4,22,5.4,Books,COD,32,1
2828.14,48,13,8,3.3,Electronics,Debit Card,54,1
1114.24,25,7,19,5.0,Home,UPI,59,0
1822.32,22,1,54,6.2,Footwear,COD,25,1
3099.74,13,4,0,6.4,Books,Credit Card,77,0
1087.4,19,8,55,1.8,Home,UPI,14,1
1406.32,49,19,38,3.9,Books,Debit Card,44,1
1223.4,36,4,22,8.9,Footwear,Credit Card,25,1
2481.25,12,3,17,5.2,Home,COD,35,0
2309.28,41,14,41,2.7,Clothing,Debit Card,79,1
1258.03,19,2,31,3.5,Clothing,UPI,79,0
2295.28,12,5,46,7.0,Books,UPI,47,1
300.0,9,1,8,2.2,Home,Debit Card,47,0
3244.42,7,1,10,19.7,Electronics,Credit Card,17,1
3384.6,28,2,55,2.3,Books,UPI,89,1
1268.43,14,4,0,13.4,Clothing,UPI,23,1
1103.54,31,2,10,27.0,Clothing,UPI,87,1
1736.69,19,3,32,2.6,Footwear,Credit Card,17,0
956.18,47,29,29,3.1,Footwear,UPI,29,1
1066.08,16,2,4,7.1,Footwear,UPI,2,0
2242.84,5,2,49,5.7,Clothing,Credit Card,11,1
3185.43,35,10,0,16.2,Books,UPI,16,1
2258.62,12,2,9,6.7,Books,UPI,51,0
13635.48,25,3,59,3.8,Electronics,COD,81,1
4332.98,21,4,12,14.0,Clothing,Debit Card,21,1
3025.29,36,1,26,6.2,Electronics,UPI,21,0
2949.62,23,2,7,3.7,Books,COD,6,1
1921.25,16,2,27,4.3,Books,UPI,46,1
2574.11,39,14,44,2.5,Footwear,Credit Card,23,0
2076.25,45,13,51,0.9,Home,UPI,58,1
3772.85,42,14,1,2.7,Home,Debit Card,57,0
1487.13,39,2,52,6.9,Clothing,UPI,61,1
1432.53,14,2,11,6.1,Clothing,UPI,39,0
4124.28,31,11,26,2.0,Clothing,Credit Card,45,1
1310.29,5,1,60,3.9,Clothing,Debit Card,29,0
933.14,35,15,12,12.6,Footwear,Credit Card,31,0
1070.96,23,1,59,11.9,Electronics,Debit Card,89,0
3053.46,29,3,21,8.5,Electronics,Credit Card,2,0
11734.87,43,14,39,3.0,Electronics,Debit Card,86,1
971.28,11,1,14,16.1,Footwear,Credit Card,37,0
2840.13,18,3,30,7.1,Books,UPI,44,0
2013.53,47,11,6,4.3,Books,COD,79,1
3982.77,12,4,38,3.1,Home,Debit Card,70,1
2822.75,9,1,48,13.5,Home,COD,63,1
4159.43,10,1,50,0.3,Clothing,Credit Card,75,0
2218.3,44,18,34,10.0,Clothing,Debit Card,53,0
1007.93,17,7,6,5.4,Clothing,COD,76,1
1123.26,38,8,11,17.6,Electronics,UPI,88,0
2097.26,7,2,13,33.2,Footwear,COD,3,1
2507.29,46,8,33,4.3,Electronics,UPI,19,0
1381.68,13,1,57,16.2,Home,UPI,45,1
7409.67,40,11,38,10.4,Electronics,UPI,61,1
3494.18,42,6,47,9.6,Clothing,Credit Card,55,1
420.42,9,2,8,2.0,Books,UPI,71,0
1659.0,27,3,32,5.1,Electronics,UPI,76,1
879.36,2,1,11,15.8,Clothing,Credit Card,29,0
6866.42,5,1,33,19.1,Electronics,Credit Card,48,1
382.4,29,15,26,23.4,Electronics,Debit Card,72,0
2423.87,37,7,21,5.1,Footwear,UPI,63,1
1971.06,38,10,17,11.7,Footwear,UPI,21,0
3196.25,19,5,45,5.3,Electronics,UPI,57,1
2266.37,8,1,43,9.0,Books,Credit Card,13,1
7696.55,48,11,17,11.5,Home,UPI,27,0
3437.68,45,8,36,5.5,Clothing,UPI,68,0
499.36,1,0,6,12.2,Clothing,Credit Card,88,0
4831.69,22,3,3,6.8,Home,Debit Card,64,0
2084.34,17,4,44,7.7,Home,UPI,9,1
4837.43,7,0,15,2.1,Electronics,Credit Card,74,0
1448.15,25,9,21,4.9,Clothing,UPI,75,1
859.52,45,15,59,4.9,Clothing,UPI,7,0
752.98,4,1,47,35.1,Clothing,UPI,11,1
3800.84,36,11,50,4.0,Clothing,Credit Card,28,1
3159.04,6,0,35,7.6,Books,Credit Card,72,0
1194.68,31,9,19,4.1,Home,COD,27,1
300.0,19,4,30,6.9,Home,COD,22,0
3904.06,44,13,51,8.9,Clothing,Credit Card,42,1
434.3,39,1,59,3.4,Electronics,UPI,32,0
8281.16,27,2,32,15.0,Electronics,Debit Card,14,1
657.35,10,1,12,3.6,Footwear,Debit Card,26,0
1825.95,26,9,51,1.8,Clothing,Debit Card,55,1
2123.91,19,9,19,8.3,Electronics,UPI,75,1
2334.13,39,9,53,27.7,Electronics,Debit Card,71,0
2268.78,3,0,40,1.2,Books,COD,55,0
1980.9,45,4,41,2.4,Footwear,Credit Card,45,0
1334.28,13,1,37,14.2,Electronics,Debit Card,30,0
1546.25,28,3,21,4.0,Home,Debit Card,66,0
1145.65,20,3,38,9.3,Home,Credit Card,26,0
1960.81,28,3,22,16.8,Clothing,Debit Card,89,1
529.68,8,1,47,13.5,Electronics,Debit Card,1,0
2254.81,41,5,48,8.8,Home,COD,24,0
1687.38,39,1,55,8.9,Clothing,COD,55,0
3258.44,1,0,32,8.8,Home,Credit Card,65,0
1461.82,3,1,40,10.0,Electronics,UPI,25,1
2756.07,13,2,29,19.8,Clothing,UPI,42,0
2660.89,28,7,13,2.9,Electronics,COD,44,1
1640.33,49,3,46,2.5,Footwear,UPI,69,0
2314.66,25,10,35,12.2,Books,UPI,12,0
706.37,33,10,56,4.5,Clothing,Credit Card,8,0
4624.37,38,7,7,22.7,Electronics,UPI,63,0
1234.13,6,1,56,9.6,Clothing,Credit Card,78,1
1595.88,44,14,46,24.5,Books,Debit Card,20,1
865.25,45,3,21,13.3,Home,UPI,40,0
1056.01,32,7,56,6.4,Clothing,Debit Card,73,0
5712.87,45,3,3,8.1,Books,Debit Card,5,1
1991.26,47,17,50,16.0,Footwear,Credit Card,1,0
1468.87,21,1,34,1.9,Electronics,UPI,11,0
1463.16,16,3,7,16.7,Footwear,COD,4,1
1810.55,21,2,33,7.7,Clothing,Credit Card,38,0
2998.06,11,3,59,6.8,Home,UPI,17,1
2070.79,37,5,21,32.3,Clothing,Credit Card,68,0
2101.98,36,7,24,19.9,Books,COD,32,1
947.45,35,8,24,3.9,Home,Credit Card,5,0
1471.95,19,4,39,10.2,Footwear,Debit Card,22,0
2017.4,20,3,39,3.4,Clothing,Credit Card,78,0
1768.99,18,5,16,11.6,Books,UPI,85,1
1351.39,47,12,15,28.4,Footwear,UPI,82,1
1267.43,41,7,47,22.5,Books,UPI,67,0
2452.58,49,9,47,11.2,Clothing,UPI,11,1
2495.23,14,1,58,10.3,Books,Credit Card,25,0
3614.07,15,3,38,7.2,Home,UPI,42,0
2073.61,31,4,14,29.8,Books,COD,35,1
422.69,1,0,16,14.9,Clothing,COD,79,0
9422.01,3,0,56,5.7,Clothing,Credit Card,59,1
1796.94,16,2,34,8.9,Electronics,Credit Card,48,0
1356.94,23,9,32,9.2,Electronics,UPI,85,0
1735.91,11,1,39,4.1,Clothing,Credit Card,3,1
1370.23,12,4,38,9.3,Books,Credit Card,24,1
1019.34,10,1,17,12.2,Footwear,UPI,69,0
2779.95,32,14,29,3.5,Clothing,UPI,33,1
1629.48,16,1,22,17.2,Books,Credit Card,88,0
1698.32,8,1,36,4.7,Home,Credit Card,70,1
313.57,38,17,46,5.8,Books,Debit Card,47,0
1542.96,12,7,6,4.6,Books,COD,53,1
850.97,24,5,9,3.9,Home,Debit Card,45,0
1254.25,28,8,15,19.3,Clothing,UPI,71,0
2133.24,8,2,27,21.6,Books,Debit Card,83,1
1176.79,28,3,22,5.1,Clothing,Credit Card,57,1
1296.11,36,7,33,17.8,Footwear,Debit Card,85,0
1934.5,26,6,17,2.1,Home,COD,70,0
1268.31,8,0,46,6.5,Electronics,UPI,40,0
863.75,28,7,22,2.7,Footwear,UPI,3,1
541.83,28,2,50,31.4,Clothing,Credit Card,49,0
2288.39,37,3,19,19.7,Clothing,UPI,14,0
1259.47,41,4,30,1.6,Electronics,Debit Card,20,0
563.48,36,12,13,4.1,Books,Debit Card,78,0
4324.12,27,4,22,6.7,Electronics,UPI,66,0
2290.71,17,5,1,7.8,Books,Credit Card,25,0
787.16,9,3,28,2.5,Footwear,Credit Card,4,1
1104.07,33,13,49,14.0,Footwear,UPI,41,1
3761.18,20,2,8,17.8,Home,Debit Card,63,1
1599.11,13,2,58,10.6,Footwear,Credit Card,48,1
1349.03,28,3,32,10.1,Clothing,Credit Card,55,0
3057.87,48,3,47,4.6,Electronics,Debit Card,2,1
1607.65,29,12,43,6.4,Footwear,Debit Card,23,0
4275.98,13,3,11,9.7,Footwear,UPI,48,0
1354.39,46,4,18,10.5,Clothing,Debit Card,85,1
1212.87,35,3,41,8.3,Footwear,Credit Card,15,0
1829.16,6,1,19,16.7,Clothing,Debit Card,51,0
3552.03,18,7,36,12.1,Home,UPI,24,1
2153.09,5,2,30,18.0,Footwear,UPI,20,1
1943.96,47,21,34,9.0,Books,Debit Card,56,0
1027.44,25,9,40,9.0,Footwear,UPI,38,1
927.02,2,0,20,15.6,Books,Credit Card,25,0
3554.76,10,4,54,3.5,Footwear,Credit Card,86,0
3826.06,30,8,46,43.8,Footwear,Credit Card,52,1
3740.66,45,17,45,4.6,Clothing,UPI,51,1
3145.52,5,2,42,4.2,Clothing,UPI,47,1
2471.45,33,3,12,17.3,Books,UPI,68,0
2445.11,1,0,38,12.7,Clothing,Credit Card,80,1
1985.28,18,10,26,14.1,Electronics,COD,64,1
2679.67,32,3,24,9.2,Home,UPI,43,0
1756.04,47,5,1,3.7,Footwear,Debit Card,71,1
2674.43,49,13,34,25.1,Clothing,UPI,88,1
3436.79,11,1,51,16.8,Clothing,COD,57,1
749.62,21,7,7,5.2,Footwear,Credit Card,39,1
3894.89,26,3,32,15.7,Footwear,UPI,29,0
1736.34,25,9,24,5.5,Home,Debit Card,26,0
5017.77,22,6,20,6.2,Clothing,Credit Card,14,1
4399.85,27,5,35,6.6,Footwear,UPI,64,0
878.73,49,19,12,4.8,Home,UPI,47,1
1808.85,13,2,55,9.1,Home,UPI,20,0
489.76,33,13,45,16.9,Clothing,Debit Card,7,1
1379.87,34,7,8,11.8,Clothing,COD,82,1
2319.29,41,7,34,14.0,Footwear,UPI,74,0
3271.06,35,4,45,10.3,Books,Credit Card,67,0
1897.83,1,0,35,1.1,Home,UPI,53,1
2464.96,21,4,48,35.9,Footwear,UPI,65,0
1105.77,48,18,46,18.9,Books,Credit Card,30,0
1784.13,6,1,43,10.7,Clothing,Debit Card,66,1
1196.18,28,3,45,3.3,Home,UPI,15,1
2203.47,17,2,50,13.7,Home,Debit Card,75,0
4782.93,5,1,9,8.5,Books,UPI,70,0
1737.4,31,6,4,9.9,Books,Debit Card,70,0
692.45,5,1,30,16.6,Clothing,Credit Card,57,1
2074.33,38,17,60,11.4,Electronics,UPI,25,0
2962.55,3,0,23,21.5,Clothing,Debit Card,23,0
950.87,23,5,31,6.0,Books,UPI,12,0
4312.57,37,11,48,2.0,Home,UPI,48,0
1191.02,37,9,48,8.3,Clothing,UPI,10,0
1061.92,10,1,2,6.1,Electronics,UPI,17,0
519.86,10,3,15,12.4,Footwear,UPI,52,0
2182.35,19,5,56,4.2,Clothing,Credit Card,2,1
6445.86,17,2,40,6.0,Electronics,UPI,60,0
2337.24,21,7,48,12.7,Home,UPI,57,0
1081.46,14,1,19,7.1,Clothing,COD,81,1
2589.58,9,0,43,17.5,Footwear,Debit Card,73,0
3166.07,46,10,23,4.3,Electronics,UPI,47,0
4074.35,1,0,33,3.1,Books,Debit Card,71,0
761.67,45,7,51,13.8,Home,Debit Card,13,0
5362.27,13,4,47,2.6,Clothing,UPI,74,0
2099.41,4,1,22,1.4,Footwear,UPI,22,0
6168.66,1,0,54,3.0,Electronics,COD,28,1
2016.08,49,1,52,18.4,Books,Debit Card,55,0
2707.37,40,14,54,5.3,Home,Debit Card,50,1
930.72,32,7,37,6.3,Home,Credit Card,78,1
3602.52,34,8,1,14.5,Electronics,Debit Card,19,0
850.79,28,0,40,16.6,Electronics,Credit Card,1,0
2182.32,31,14,4,14.8,Footwear,Debit Card,68,0
1337.59,8,1,17,13.8,Electronics,Debit Card,56,1
1699.9,39,2,53,5.0,Home,UPI,88,0
3864.77,26,12,57,9.3,Clothing,Credit Card,14,0
1410.2,34,4,52,2.6,Clothing,Credit Card,64,0
3920.49,3,1,49,6.6,Electronics,UPI,87,0
1359.84,12,3,28,1.7,Books,Credit Card,69,0
1981.55,1,0,9,17.5,Books,COD,84,0
8142.66,44,6,41,6.3,Electronics,COD,22,0
1968.85,5,2,54,9.1,Clothing,Debit Card,44,0
1714.53,30,4,41,5.6,Clothing,UPI,49,0
1994.13,30,2,60,19.0,Clothing,UPI,36,1
1434.86,17,2,49,2.4,Books,UPI,69,0
897.0,48,13,15,3.3,Home,Debit Card,88,0
7641.92,47,9,22,8.9,Books,Debit Card,34,0
1360.45,23,4,29,9.3,Books,COD,37,1
622.83,15,3,5,17.6,Home,COD,89,0
1621.68,37,15,43,10.4,Footwear,UPI,51,1
2321.13,21,2,59,9.2,Books,UPI,37,0
1563.28,14,4,35,4.6,Footwear,COD,25,0
1747.39,2,1,19,19.1,Electronics,Debit Card,86,0
1612.06,11,3,15,7.4,Footwear,Credit Card,5,0
2435.42,39,4,27,4.8,Footwear,Credit Card,8,1
3207.62,38,9,53,4.3,Books,Credit Card,53,0
1580.15,34,14,56,9.1,Footwear,Credit Card,27,1
11078.4,38,5,25,2.3,Electronics,UPI,61,0
3746.68,34,6,21,2.4,Clothing,Credit Card,65,1
1801.15,18,4,53,2.4,Books,Credit Card,84,0
718.45,30,5,10,26.3,Books,UPI,71,1
1958.61,15,1,0,22.2,Home,COD,45,1
3196.21,27,1,4,4.0,Electronics,UPI,3,1
3213.4,34,6,48,10.6,Electronics,Credit Card,61,0
494.3,38,11,42,14.1,Clothing,Credit Card,50,1
1960.1,33,1,45,11.6,Books,Credit Card,48,0
1291.54,24,6,40,3.0,Books,UPI,73,0
5156.62,15,2,41,4.5,Books,Credit Card,47,0
1971.55,30,7,35,10.4,Footwear,UPI,14,1
365.42,42,11,1,2.4,Books,UPI,19,0
2339.82,17,2,56,18.2,Clothing,UPI,62,1
461.78,5,1,5,2.9,Electronics,UPI,6,0
2477.69,29,7,26,9.6,Books,COD,7,0
11059.43,4,1,60,15.6,Clothing,Debit Card,90,1
4685.57,10,3,25,16.9,Home,UPI,13,1
2167.17,17,4,34,17.1,Footwear,COD,46,1
1139.54,10,3,12,4.7,Electronics,UPI,33,0
4411.26,17,2,11,5.1,Electronics,UPI,41,0
2821.78,20,1,17,11.1,Clothing,UPI,73,0
1499.99,24,12,37,13.8,Home,Debit Card,79,1
1240.0,5,0,41,13.3,Electronics,Credit Card,69,0
958.42,34,4,5,14.4,Clothing,UPI,29,0
2350.25,6,1,27,12.2,Footwear,UPI,7,0
1350.55,2,0,27,10.6,Electronics,Credit Card,54,0
2033.46,13,1,24,5.0,Electronics,Debit Card,11,0
3461.43,43,16,4,10.9,Clothing,Debit Card,42,1
1327.17,43,19,58,24.4,Clothing,Credit Card,83,1
2840.03,48,10,14,6.8,Footwear,Debit Card,5,0
4254.07,11,3,46,6.3,Books,Debit Card,87,0
2384.22,47,5,43,13.0,Electronics,Credit Card,47,0
2950.4,23,11,8,2.9,Books,UPI,2,0
2396.7,16,3,44,9.5,Clothing,UPI,43,1
1828.74,31,7,47,17.7,Footwear,Credit Card,4,1
3248.66,11,2,52,9.6,Books,Debit Card,81,0
5577.24,16,5,1,9.6,Footwear,UPI,63,0
3289.51,8,2,48,1.0,Electronics,Credit Card,59,1
1578.87,4,2,8,6.9,Electronics,UPI,30,0
1608.05,40,9,25,3.7,Home,UPI,2,1
1650.71,4,1,22,2.7,Clothing,UPI,88,1
3509.4,25,7,50,7.9,Footwear,UPI,74,0
1250.92,3,1,27,13.7,Clothing,Credit Card,43,0
882.66,32,5,5,7.4,Clothing,UPI,18,0
2510.52,3,0,57,15.9,Home,Credit Card,24,0
1835.64,27,7,3,13.6,Home,UPI,37,0
5099.62,29,6,29,5.3,Footwear,Credit Card,30,0
372.54,32,17,56,5.9,Clothing,UPI,69,1
2091.55,19,4,46,1.4,Clothing,UPI,59,1
1362.93,21,5,17,30.1,Footwear,Credit Card,23,0
3188.15,5,2,29,3.9,Home,Debit Card,30,1
1486.24,18,5,26,9.8,Footwear,Debit Card,68,0
1208.05,28,3,43,7.7,Books,UPI,41,1
3481.14,42,9,30,23.6,Electronics,Credit Card,51,0
4426.17,22,6,43,10.8,Books,UPI,88,1
1688.55,21,12,51,8.5,Footwear,Debit Card,67,0
1711.37,6,3,48,20.0,Home,UPI,15,1
4400.21,1,0,38,9.8,Clothing,Debit Card,56,0
4069.15,5,2,29,4.3,Footwear,Credit Card,65,0
3721.93,41,7,51,12.5,Home,Debit Card,74,1
1363.88,12,0,36,2.6,Home,COD,90,0
1140.33,26,3,11,3.8,Clothing,COD,55,0
5685.36,46,2,16,6.1,Clothing,Credit Card,76,0
2770.54,34,11,33,3.1,Footwear,COD,65,1
1075.96,49,9,27,6.7,Books,UPI,2,0
1678.32,14,4,3,0.6,Clothing,UPI,11,1
1918.85,26,12,33,9.6,Clothing,Credit Card,76,1
1679.16,45,12,45,12.0,Books,COD,42,1
1473.53,27,6,13,5.4,Footwear,Debit Card,3,0
4278.77,9,1,12,1.8,Clothing,UPI,41,0
2617.26,26,1,48,8.3,Electronics,Debit Card,49,0
8754.46,47,7,57,13.5,Home,UPI,83,1
4446.04,22,4,48,2.4,Clothing,Credit Card,82,1
1989.06,47,9,53,43.6,Electronics,UPI,37,0
4875.49,30,7,49,9.9,Footwear,UPI,7,0
2314.57,43,15,2,14.0,Clothing,UPI,38,0
9826.17,48,6,20,36.9,Clothing,Debit Card,58,1
1450.32,17,7,15,11.4,Clothing,Credit Card,5,0
2482.77,26,11,50,4.2,Home,UPI,61,1
1187.38,36,12,37,5.0,Clothing,Credit Card,83,1
1384.72,1,0,54,17.1,Electronics,Debit Card,77,0
1423.71,8,1,25,15.2,Clothing,COD,39,1
4295.68,49,8,5,17.3,Electronics,COD,28,1
2091.47,35,6,17,13.0,Footwear,UPI,57,0
323.35,15,2,40,11.7,Books,UPI,2,0
1930.55,47,13,49,14.3,Footwear,UPI,70,1
914.41,22,3,5,11.2,Clothing,Credit Card,79,1
1328.14,14,3,40,3.4,Electronics,Credit Card,28,0
4045.81,26,3,56,5.0,Clothing,UPI,37,0
705.97,28,3,49,15.7,Clothing,COD,89,1
765.32,23,2,24,37.3,Clothing,Debit Card,55,1
565.48,14,4,47,17.8,Electronics,Credit Card,88,0
1378.57,24,9,23,25.0,Books,Credit Card,82,0
554.06,2,1,29,2.2,Books,Credit Card,1,1
587.57,45,7,22,18.6,Footwear,Credit Card,3,1
1539.39,26,10,44,14.8,Electronics,COD,71,1
2252.05,14,1,42,10.7,Home,UPI,85,0
955.48,7,2,7,5.8,Electronics,Debit Card,14,0
2328.02,3,0,57,12.0,Electronics,UPI,48,0
1953.68,47,2,55,16.3,Clothing,Credit Card,37,0
2638.87,23,2,48,8.9,Clothing,Credit Card,3,0
872.65,46,2,8,4.8,Clothing,UPI,49,0
7250.08,43,6,5,22.5,Electronics,UPI,56,1
814.4,47,21,32,7.0,Electronics,UPI,89,1
1167.03,45,5,32,11.0,Books,UPI,60,0
2592.77,18,4,44,1.2,Clothing,Credit Card,13,0
1963.46,38,1,6,4.4,Clothing,COD,53,1
3270.97,35,3,41,18.9,Clothing,UPI,50,0
1455.44,15,1,17,17.9,Electronics,UPI,19,1
766.04,25,3,5,12.0,Footwear,Credit Card,26,0
621.7,37,5,44,1.4,Clothing,UPI,53,0
6283.79,28,8,36,5.0,Footwear,UPI,57,1
1462.5,10,4,20,29.5,Footwear,Credit Card,38,0
1608.12,39,5,25,9.1,Home,COD,9,0
6380.32,17,1,14,15.9,Clothing,COD,46,0
1281.18,39,13,43,4.8,Clothing,UPI,86,0
1838.99,22,2,53,8.8,Books,UPI,4,0
877.62,26,9,29,4.9,Home,Credit Card,71,1
721.54,44,9,10,6.5,Books,UPI,82,0
6787.54,25,2,7,4.2,Books,Debit Card,50,0
6853.7,17,7,4,7.4,Footwear,Credit Card,70,0
3694.99,13,6,7,7.7,Clothing,UPI,5,1
3609.26,20,2,4,14.6,Home,UPI,70,0
3065.78,25,4,9,1.7,Footwear,COD,34,1
1077.6,4,1,14,2.8,Footwear,Credit Card,65,1
2216.11,10,3,37,8.9,Footwear,Debit Card,18,1
1270.74,3,1,55,3.2,Footwear,Credit Card,27,0
300.0,41,6,49,3.5,Footwear,Debit Card,10,0
3957.98,45,8,54,24.6,Clothing,UPI,2,1
2665.79,18,3,2,13.9,Electronics,Debit Card,83,0
719.06,47,3,40,7.5,Books,Debit Card,61,1
1405.01,36,10,9,4.6,Books,UPI,22,1
3776.43,47,16,6,25.9,Footwear,UPI,10,0
1982.98,22,4,50,2.3,Clothing,Credit Card,59,0
550.52,34,1,23,17.2,Electronics,Credit Card,12,1
773.38,47,3,25,26.9,Electronics,Credit Card,63,1
6634.9,8,3,33,8.9,Electronics,Debit Card,15,0
1893.35,40,8,57,11.5,Clothing,Debit Card,63,1
3793.19,49,15,59,12.0,Electronics,Credit Card,65,0
6547.49,44,13,7,14.4,Clothing,Credit Card,38,1
1311.34,19,6,38,10.5,Footwear,UPI,88,0
2313.31,42,14,59,11.3,Books,UPI,6,0
456.39,41,8,4,4.5,Clothing,Credit Card,6,0
1182.11,37,4,35,1.3,Clothing,Debit Card,38,0
2705.45,6,1,42,16.4,Books,Debit Card,48,0
1580.57,26,4,25,2.9,Books,Debit Card,15,0
2480.75,34,5,59,23.3,Clothing,Credit Card,72,1
3466.55,45,9,9,7.8,Clothing,UPI,29,0
2676.28,6,1,32,31.4,Clothing,Credit Card,2,0
2279.19,37,1,60,11.2,Electronics,UPI,75,0
2066.48,33,12,35,6.1,Clothing,Credit Card,73,1
1214.7,22,6,53,13.7,Clothing,UPI,16,0
947.1,21,5,30,29.0,Home,UPI,58,0
4670.07,6,0,37,9.4,Clothing,Credit Card,88,0
3148.53,6,2,49,9.0,Home,UPI,34,0
1040.65,48,10,24,8.5,Clothing,Credit Card,43,1
1891.01,4,1,44,6.0,Footwear,Credit Card,24,0
682.44,30,11,12,10.5,Footwear,Debit Card,25,1
1293.98,11,1,0,11.7,Footwear,UPI,41,0
2630.67,30,11,35,31.1,Electronics,UPI,33,0
